"pol_id","losspaid","class4","tgroup"
937241,308,1101,2
937245,966,1101,3
937249,630,1101,5
937249,9233,1101,5
937249,2789,1101,5
937270,760,1101,2
937274,6278,1101,2
937277,463,1101,2
937280,2399,1101,5
937287,900,1101,2
937308,1049,1101,4
937327,594,1101,6
937337,2660,1101,4
937392,648,1101,4
937400,4591,1101,5
937400,2365,1101,5
937400,820,1101,5
937403,1572,1101,4
937403,1214,1101,4
937403,1336,1101,4
937403,201,1101,4
937404,766,1101,2
937410,2141,1101,2
937410,25000,1101,2
937411,1130,1101,2
937423,1521,1101,2
937432,2949,1423,6
937432,3444,1423,6
937443,1656,1101,1
937443,7997,1101,1
937449,3076,1101,3
937464,568,1101,6
937467,4000,1162,2
937467,547,1162,2
937485,763,1101,4
937485,387,1101,4
937493,946,1152,4
937502,672,1101,5
937502,2898,1101,5
937509,952,1152,4
937518,364,1101,1
937525,623,1101,4
937526,559,1101,3
937551,3043,1101,4
937554,5008,1101,4
937556,567,1101,4
937560,3252,1101,1
937568,426,1101,6
937568,1105,1101,6
937568,650,1101,6
937579,9016,1101,4
937586,3226,1101,3
937595,267,1152,6
937603,3499,1263,2
937604,7376,1152,4
937604,360,1152,4
937604,1841,1152,4
937608,672,1152,5
937629,1357,1401,4
937629,3105,1401,4
937633,3450,1269,4
937633,1062,1269,4
937639,571,1101,5
937639,1603,1101,5
937643,1567,1101,2
937652,650,1101,2
937665,957,1101,4
937667,3390,1101,5
937674,1315,1101,4
937679,9,1101,3
937679,2320,1101,3
937679,627,1101,3
937679,1411,1101,3
937683,462,1409,1
937703,271,1101,4
937705,18061,1162,3
937711,5832,1101,6
937711,7446,1101,6
937711,15497,1101,6
937711,8414,1101,6
937711,3415,1101,6
937711,422,1101,6
937729,554,1101,4
937735,805,1101,6
937743,1099,1101,2
937747,170,1101,2
937747,1116,1101,2
937747,494,1101,2
937749,1250,1101,5
937750,2150,1101,2
937784,1182,1261,5
937799,499,1241,4
937800,582,1101,6
937819,3585,1103,6
937819,3062,1103,6
937828,861,1305,5
937830,12166,1409,2
937830,8859,1409,2
937830,11164,1409,2
937830,1637,1409,2
937830,13881,1409,2
937830,9634,1409,2
937830,2567,1409,2
937834,7330,1101,5
937835,1189,1162,6
937836,1403,1409,3
937836,6325,1409,3
937836,829,1409,3
937843,355,1162,5
937860,186,1103,2
937868,133,1101,1
937868,1346,1101,1
937871,373,1101,1
937871,2561,1101,1
937872,9429,1152,5
937872,1485,1152,5
937882,450,1101,5
937890,1484,1101,5
937894,2450,1101,5
937918,195,1101,2
937920,279,1401,4
937945,1612,1101,1
937947,2065,1162,4
937966,172,1101,4
937971,8251,1101,5
937979,1278,1101,4
937989,14632,1261,3
937989,3164,1261,3
937992,343,1152,6
938000,1082,1152,4
938009,1372,1162,5
938037,691,1101,2
938057,793,1101,1
938079,1988,1101,6
938082,4354,1101,5
938091,925,1101,1
938091,861,1101,1
938118,8538,1101,2
938118,3034,1101,2
938118,1230,1101,2
938118,3942,1101,2
938118,3108,1101,2
938127,2570,1101,3
938135,1537,1421,3
938149,4888,1101,3
938149,1188,1101,3
938155,1189,1162,6
938171,324,1101,6
938175,1138,1101,3
938193,3078,1101,5
938194,3549,1101,1
938210,759,1101,2
938221,1733,1101,6
938222,5,1101,5
938226,384,1152,4
938235,941,1423,4
938235,5696,1101,4
938235,7785,1101,4
938235,2249,1423,4
938255,2244,1101,3
938265,779,1162,6
938265,3000,1162,6
938267,318,1101,4
938267,1974,1101,4
938274,925,1101,1
938278,2862,1101,1
938278,276,1101,1
938279,1190,1152,6
938279,460,1152,6
938283,1400,1101,1
938283,398,1101,1
938283,1117,1101,1
938287,7299,1101,5
938287,347,1101,5
938287,4033,1101,5
938291,2792,1101,5
938300,1438,1101,3
938314,1183,1101,1
938319,300,1101,2
938319,1385,1101,2
938320,546,1162,5
938320,479,1162,5
938325,2813,1101,2
938328,829,1101,2
938336,2759,1268,4
938336,381,1268,4
938337,460,1152,5
938342,1985,1101,6
938343,851,1268,4
938364,5722,1101,6
938373,498,1101,5
938373,3371,1101,5
938376,1520,1101,2
938389,788,1101,1
938390,1369,1101,6
938391,2025,1152,6
938391,3000,1152,6
938391,3500,1152,6
938391,2000,1152,6
938424,392,1101,4
938430,1375,1101,6
938432,3379,1243,5
938445,3132,1101,3
938445,4001,1101,3
938450,3990,1101,2
938458,1874,1101,2
938459,4540,1101,5
938466,1004,1101,1
938473,278,1101,5
938473,1766,1101,5
938477,4000,1404,5
938477,4150,1404,5
938478,9050,1101,5
938483,261,1101,4
938484,507,1101,6
938503,3252,1101,5
938506,9349,1101,1
938508,1467,1101,3
938518,382,1101,4
938525,453,1101,2
938526,760,1101,5
938527,546,1101,5
938535,1509,1101,3
938574,5835,1101,6
938582,8146,1101,6
938582,3385,1101,6
938601,2927,1162,3
938601,182,1162,3
938602,822,1101,1
938620,813,1104,6
938659,10,1263,4
938660,4275,1152,3
938663,19355,1428,4
938669,10,1162,5
938679,1241,1101,1
938686,368,1152,6
938690,297,1101,4
938694,3404,1101,1
938709,1874,1101,3
938721,1510,1101,1
938726,473,1101,4
938731,3264,1101,4
938760,15650,1101,6
938760,16900,1101,6
938760,4257,1101,6
938760,2150,1101,6
938760,256,1101,6
938760,5241,1101,6
938767,676,1101,6
938807,1164,1101,5
938825,1727,1101,2
938828,3112,1305,5
938835,415,1101,3
938836,1925,1101,3
938854,4140,1101,5
938854,530,1101,5
938858,1062,1101,4
938868,3100,1152,2
938868,83,1152,2
938868,981,1152,2
938874,2759,1263,3
938881,1095,1101,4
938886,224,1101,6
938907,343,1101,1
938910,682,1162,6
938922,1800,1162,3
938944,739,1101,4
938945,541,1101,5
938953,621,1423,2
938981,1732,1101,4
938984,2014,1101,6
938992,5000,1101,3
939011,726,1152,2
939012,249,1261,5
939014,361,1152,4
939017,3431,1101,4
939030,352,1101,5
939039,1012,1261,3
939051,402,1101,6
939073,1253,1101,1
939080,2400,1404,4
939091,333,1261,4
939099,689,1263,4
939099,5462,1263,4
939102,1565,1101,4
939127,816,1101,5
939127,1146,1101,5
939135,710,1162,1
939138,1185,1101,3
939138,2471,1101,3
939160,640,1101,1
939181,7658,1101,1
939201,526,1421,2
939235,1841,1226,6
939241,172,1421,6
939244,2341,1101,5
939248,2795,1263,4
939252,3064,1101,3
939252,1593,1101,3
939266,538,1409,6
939280,3226,1101,4
939298,1590,1101,2
939310,9947,1101,4
939312,25000,1152,3
939318,1364,1101,5
939327,2328,1162,3
939339,5342,1162,4
939339,3584,1162,4
939339,7881,1162,4
939350,2280,1101,5
939363,9477,1423,5
939379,12298,1101,4
939379,355,1101,4
939393,984,1101,4
939393,1773,1101,4
939403,2039,1101,2
939403,1211,1101,2
939404,1463,1101,6
939409,1449,1101,4
939410,1351,1162,5
939425,4592,1101,2
939427,3147,1162,4
939430,4288,1101,6
939438,1631,1162,3
939458,949,1101,5
939466,774,1101,6
939466,1106,1101,6
939473,3390,1162,3
939473,3665,1162,3
939485,717,1428,2
939492,1107,1101,1
939499,3190,1101,5
939504,5,1101,4
939509,662,1162,5
939513,3014,1152,2
939520,632,1101,1
939526,2150,1101,1
939543,2199,1101,1
939547,1701,1101,6
939557,649,1101,5
939557,2008,1101,5
939559,360,1101,5
939566,1583,1263,5
939567,1542,1101,4
939567,8467,1101,4
939576,2893,1101,1
939577,2803,1152,6
939583,391,1101,1
939585,963,1101,4
939585,10250,1101,4
939601,480,1162,4
939640,4416,1101,3
939666,5,1268,2
939683,531,1101,5
939690,295,1423,1
939690,699,1423,1
939702,367,1152,2
939702,856,1152,2
939702,398,1152,2
939705,314,1101,4
939708,4798,1101,5
939709,400,1101,6
939712,5,1101,6
939746,784,1101,2
939746,257,1101,2
939755,309,1101,6
939771,403,1101,6
939774,718,1101,3
939778,1570,1101,5
939791,1704,1106,5
939794,4742,1101,4
939796,20000,1423,6
939796,733,1423,6
939801,1976,1101,2
939801,1981,1101,2
939810,825,1101,5
939828,270,1101,2
939850,823,1101,2
939855,916,1101,4
939913,1975,1241,1
939918,3979,1101,3
939936,6818,1101,6
939936,18556,1101,6
939938,638,1101,1
939938,7418,1101,1
939941,1248,1101,6
939950,1158,1263,5
939957,1568,1101,5
939974,355,1428,2
939974,4831,1428,2
939975,1121,1101,6
939983,6964,1101,4
939989,1345,1101,5
940005,3195,1152,3
940023,45,1162,4
940023,2058,1162,4
940023,924,1162,4
940023,3297,1162,4
940030,2388,1101,4
940034,3059,1101,1
940037,5038,1305,1
940061,506,1101,3
940062,2665,1101,6
940062,3283,1101,6
940083,1411,1101,5
940092,409,1101,4
940110,1291,1261,4
940125,1934,1409,6
940127,1122,1152,5
940140,251,1268,5
940141,2703,1101,6
940147,1742,1263,1
940153,1063,1101,2
940157,532,1404,2
940169,5219,1101,1
940173,1297,1101,5
940173,783,1101,5
940183,1670,1101,1
940184,1318,1152,2
940192,2092,1305,3
940204,8852,1101,5
940204,20000,1101,5
940219,7395,1101,6
940219,8443,1101,6
940223,3974,1101,5
940236,767,1263,2
940244,923,1101,1
940251,721,1101,2
940260,2257,1241,6
940276,2691,1101,5
940284,5678,1101,5
940284,4245,1101,5
940288,1595,1101,2
940290,8120,1101,3
940290,2965,1101,3
940320,1087,1101,5
940328,1011,1101,4
940330,4108,1101,3
940335,1453,1268,2
940342,2150,1101,4
940355,3232,1423,4
940361,6987,1101,6
940361,2049,1101,6
940361,9800,1101,6
940365,2214,1152,1
940381,466,1101,4
940382,4640,1101,4
940382,1263,1101,4
940382,291,1101,4
940391,4017,1101,6
940391,2732,1101,6
940391,2947,1101,6
940391,20,1101,6
940401,1366,1101,5
940403,548,1152,4
940407,2438,1101,5
940415,1034,1101,5
940418,563,1162,1
940419,3210,1101,4
940432,2723,1101,3
940434,10,1101,4
940434,2702,1101,4
940434,678,1101,4
940450,10112,1162,5
940450,25000,1162,5
940450,3194,1162,5
940463,585,1241,4
940489,3359,1305,2
940489,2682,1305,2
940494,1606,1423,6
940497,368,1152,1
940510,3471,1152,2
940521,1222,1101,2
940521,1851,1101,2
940526,5166,1101,6
940526,5770,1101,6
940564,1897,1152,4
940594,6367,1421,2
940606,350,1101,6
940615,1392,1101,6
940620,5448,1152,6
940620,6000,1152,6
940620,220,1152,6
940620,1036,1152,6
940626,1105,1101,2
940628,52,1241,6
940628,430,1241,6
940651,874,1404,1
940657,1776,1104,3
940669,889,1101,2
940686,14522,1101,5
940689,925,1101,1
940689,709,1101,1
940714,1405,1152,2
940715,12258,1162,1
940715,25000,1162,1
940715,133,1162,1
940715,14784,1162,1
940715,461,1162,1
940716,1183,1101,5
940717,19107,1103,4
940740,887,1268,5
940741,400,1101,6
940766,8882,1101,6
940780,10,1101,5
940798,2286,1101,5
940799,2749,1101,6
940806,1024,1101,1
940814,452,1101,1
940816,1026,1101,4
940816,5,1101,4
940816,246,1101,4
940816,2981,1101,4
940837,11902,1101,3
940864,1174,1101,1
940871,641,1101,5
940880,1850,1104,5
940891,341,1152,2
940895,550,1101,4
940897,1088,1101,2
940915,16432,1101,6
940927,3685,1263,4
940948,465,1162,1
940951,2448,1101,4
940981,3434,1305,4
940985,460,1101,2
940989,448,1101,6
940990,7756,1101,5
940995,1533,1101,3
940997,5250,1101,1
941000,1525,1101,5
941000,1180,1101,5
941014,829,1101,4
941019,5,1152,6
941021,669,1101,6
941023,5190,1152,1
941023,1105,1152,1
941030,5878,1101,3
941035,727,1101,4
941035,3959,1101,4
941043,697,1101,1
941047,3584,1101,2
941054,2233,1101,6
941057,2043,1162,4
941058,2996,1101,6
941060,1450,1101,2
941076,456,1101,4
941093,5707,1152,6
941095,1563,1152,1
941115,980,1101,2
941121,527,1101,3
941121,1992,1101,3
941130,1771,1223,5
941137,2781,1152,6
941139,854,1101,3
941148,1845,1101,6
941148,400,1101,6
941161,641,1101,2
941167,1947,1101,1
941169,950,1101,3
941194,651,1152,2
941237,300,1101,4
941252,550,1101,2
941252,689,1101,2
941255,3292,1101,4
941255,1728,1101,4
941265,739,1101,2
941267,579,1101,5
941268,4421,1152,4
941280,878,1101,5
941280,1652,1101,5
941290,2254,1162,1
941297,980,1101,1
941298,1051,1101,2
941302,412,1106,5
941310,1045,1101,4
941338,7096,1101,1
941341,1679,1101,2
941342,694,1101,5
941342,4619,1101,5
941358,1254,1101,4
941374,2956,1101,5
941376,4405,1101,4
941386,10,1428,1
941386,5729,1428,1
941389,2225,1101,6
941389,494,1101,6
941392,1301,1101,6
941396,2870,1101,3
941398,2076,1162,5
941408,4639,1101,3
941408,1511,1101,3
941411,1165,1101,6
941416,684,1101,5
941419,1259,1404,1
941419,294,1404,1
941419,5232,1404,1
941429,3556,1101,1
941429,4263,1101,1
941434,375,1409,1
941434,407,1409,1
941455,354,1423,6
941458,631,1101,4
941474,1952,1162,4
941474,401,1162,4
941475,941,1101,5
941478,10,1101,1
941490,920,1101,2
941502,10543,1101,1
941505,1250,1101,5
941507,7695,1101,1
941510,3483,1261,2
941524,658,1101,1
941524,4611,1101,1
941524,6489,1101,1
941528,883,1101,4
941534,2614,1101,6
941536,8,1101,5
941541,835,1152,6
941550,1325,1101,1
941554,7647,1152,6
941583,4458,1101,6
941585,1324,1305,1
941605,383,1101,1
941648,840,1101,3
941670,941,1101,4
941684,6629,1101,6
941684,11079,1101,6
941689,1549,1101,2
941696,2460,1162,5
941699,3698,1101,4
941699,4234,1101,4
941699,5388,1101,4
941703,602,1261,4
941713,1842,1101,3
941729,425,1101,6
941730,961,1101,1
941732,1142,1101,4
941732,474,1101,4
941748,3971,1101,5
941763,2560,1152,5
941767,662,1101,2
941771,489,1101,1
941776,11756,1101,6
941791,309,1162,2
941793,1725,1101,5
941797,765,1152,5
941797,3543,1152,5
941797,2219,1152,5
941797,175,1152,5
941817,847,1101,6
941820,2054,1101,6
941820,4500,1101,6
941820,2209,1101,6
941821,339,1101,2
941839,1504,1428,4
941846,1149,1101,4
941848,2042,1101,4
941852,571,1101,1
941858,957,1103,2
941858,15636,1101,2
941858,1400,1101,2
941880,900,1101,2
941896,697,1101,2
941899,490,1152,1
941899,21995,1152,1
941906,4108,1101,1
941914,3727,1101,5
941928,718,1101,5
941937,1347,1261,1
941942,327,1101,4
941943,1559,1428,1
941943,1696,1101,1
941943,607,1428,1
941947,5793,1101,5
941968,3478,1264,3
941975,1615,1101,4
941984,293,1101,4
941985,533,1101,6
941991,1113,1247,2
941991,333,1247,2
942022,18,1162,5
942023,813,1101,1
942043,3656,1101,1
942044,1031,1101,4
942044,9975,1101,4
942049,870,1162,2
942052,11857,1421,2
942052,4328,1421,2
942055,1781,1162,2
942060,267,1101,1
942075,383,1101,6
942099,200,1101,5
942108,2244,1101,3
942114,756,1101,4
942114,364,1101,4
942121,6140,1101,1
942127,1426,1101,2
942146,193,1101,2
942155,503,1152,3
942182,3580,1404,5
942182,2219,1101,5
942193,690,1226,4
942194,2067,1263,2
942204,153,1101,1
942209,3527,1101,1
942209,379,1101,1
942229,488,1101,2
942253,5,1101,2
942256,3089,1246,6
942256,429,1246,6
942259,921,1101,5
942268,308,1101,4
942283,1671,1268,1
942302,1697,1101,1
942309,5,1101,3
942364,3796,1101,1
942385,642,1162,3
942385,442,1162,3
942388,4959,1423,2
942388,3811,1423,2
942388,4245,1423,2
942392,6084,1101,6
942392,2375,1101,6
942406,1026,1101,5
942412,2030,1101,4
942413,2017,1101,1
942413,571,1101,1
942421,1942,1101,6
942424,407,1101,6
942444,346,1101,5
942450,4265,1101,4
942450,1180,1101,4
942461,462,1101,4
942472,1005,1101,5
942472,1872,1101,5
942482,471,1162,3
942482,1109,1162,3
942492,4365,1269,5
942495,4213,1101,1
942495,2380,1101,1
942501,1692,1101,2
942505,3824,1305,5
942506,7054,1101,2
942506,2530,1101,2
942506,9200,1101,2
942555,1602,1101,6
942557,6110,1101,2
942570,1784,1101,1
942570,2132,1101,1
942583,841,1152,6
942588,2071,1423,3
942593,2635,1152,1
942593,1379,1152,1
942601,3459,1101,4
942602,3281,1404,5
942619,448,1162,3
942641,4815,1152,3
942642,1025,1101,5
942642,7287,1101,5
942642,410,1101,5
942647,497,1101,4
942650,2009,1162,5
942661,2386,1101,1
942671,437,1428,2
942692,494,1101,5
942692,943,1101,5
942709,15220,1162,1
942749,2325,1101,5
942757,450,1101,4
942757,5079,1101,4
942760,565,1101,3
942760,1023,1101,3
942760,4365,1101,3
942774,1956,1246,6
942778,979,1101,6
942798,3090,1101,6
942803,30,1101,4
942820,1623,1101,4
942840,865,1263,2
942862,10,1162,3
942886,15891,1223,1
942887,326,1101,5
942891,381,1101,4
942891,3020,1101,4
942891,12444,1101,4
942891,2546,1101,4
942898,335,1152,6
942904,841,1101,4
942912,16234,1101,5
942976,4799,1101,3
942991,590,1101,2
942995,569,1152,2
943015,1476,1101,4
943015,591,1101,4
943022,169,1101,6
943048,1416,1101,3
943053,4808,1162,5
943057,673,1263,1
943057,15098,1101,1
943061,735,1221,6
943063,3679,1101,3
943067,360,1101,5
943079,1696,1152,1
943084,4311,1101,1
943106,9194,1101,5
943106,1257,1101,5
943106,8551,1101,5
943110,1671,1101,1
943113,2010,1269,4
943114,1884,1101,2
943133,7977,1101,6
943133,5545,1101,6
943139,188,1241,4
943139,921,1241,4
943144,259,1101,2
943147,709,1152,3
943153,1238,1101,4
943154,1487,1101,1
943154,11597,1101,1
943154,603,1101,1
943160,1026,1101,4
943160,4075,1101,4
943160,4778,1101,4
943174,910,1243,5
943175,25000,1101,1
943179,446,1101,2
943185,1120,1226,6
943189,2335,1101,2
943195,3652,1101,6
943198,3843,1101,5
943198,2529,1101,5
943200,478,1101,5
943211,1300,1305,5
943211,397,1101,5
943216,7898,1101,2
943218,701,1261,3
943218,2375,1261,3
943224,4826,1101,4
943224,611,1101,4
943227,1144,1101,5
943229,1157,1101,4
943259,650,1162,5
943272,551,1152,2
943272,281,1152,2
943280,472,1101,4
943283,5412,1409,5
943291,1747,1101,1
943291,3506,1101,1
943293,1461,1101,1
943294,2436,1101,5
943299,1718,1101,4
943317,4697,1101,5
943317,684,1101,5
943335,246,1101,3
943346,2200,1101,3
943346,4148,1101,3
943357,328,1428,2
943357,328,1428,2
943379,276,1428,1
943379,2373,1428,1
943385,3512,1101,6
943388,2944,1101,2
943396,9164,1261,4
943407,10593,1101,2
943410,344,1101,4
943435,814,1152,5
943438,207,1101,3
943443,5582,1101,4
943447,551,1101,4
943452,1294,1101,3
943458,433,1101,5
943490,200,1101,4
943490,8925,1101,4
943495,5901,1101,2
943507,4290,1101,6
943507,10935,1101,6
943507,523,1101,6
943509,1153,1101,2
943512,5,1101,4
943526,1290,1423,3
943535,409,1101,1
943538,286,1101,1
943540,614,1101,5
943565,2412,1162,1
943579,495,1241,6
943587,1461,1101,1
943595,3349,1101,6
943613,101,1305,5
943618,5885,1103,5
943618,929,1103,5
943630,3071,1101,5
943636,2249,1101,3
943649,502,1101,6
943649,5018,1101,6
943650,5023,1101,2
943650,6684,1101,2
943650,351,1101,2
943669,210,1101,1
943690,4686,1101,6
943690,8002,1101,6
943690,3905,1101,6
943702,617,1226,5
943707,14160,1101,4
943715,1238,1101,1
943723,3503,1162,6
943736,1422,1223,2
943736,1619,1223,2
943742,28,1268,4
943742,438,1268,4
943746,1093,1101,3
943748,628,1101,5
943764,638,1269,4
943795,2027,1101,3
943795,1216,1101,3
943819,945,1101,5
943826,205,1101,4
943832,824,1101,5
943835,1938,1101,4
943835,2707,1101,4
943846,1486,1261,2
943852,13031,1101,6
943905,1661,1101,2
943915,4156,1269,1
943920,1196,1101,4
943921,1796,1101,4
943929,521,1101,3
943939,1227,1101,6
943954,190,1101,4
943955,12188,1101,6
943961,733,1404,6
943991,3561,1101,4
944002,5271,1162,2
944016,184,1162,4
944036,1239,1152,3
944037,291,1152,4
944046,1950,1101,1
944052,2012,1101,2
944061,1862,1101,1
944071,1066,1101,3
944071,536,1101,3
944085,3147,1101,4
944085,582,1101,4
944091,1529,1152,3
944092,1706,1101,4
944094,18300,1263,3
944094,13293,1263,3
944099,3158,1101,4
944130,447,1101,1
944141,1760,1305,3
944158,1051,1101,5
944181,6012,1101,4
944193,961,1101,4
944195,4063,1101,1
944195,703,1101,1
944204,2828,1101,2
944206,783,1101,3
944206,182,1101,3
944221,2625,1103,5
944228,2476,1152,2
944232,3600,1268,4
944232,869,1268,4
944237,3220,1101,2
944237,1032,1101,2
944254,1353,1101,5
944277,2300,1101,4
944298,4699,1101,3
944300,1632,1243,1
944300,869,1101,1
944315,656,1101,2
944316,34,1101,5
944322,1721,1101,4
944341,1058,1101,4
944348,1307,1103,6
944352,330,1103,6
944358,905,1101,4
944384,1429,1223,4
944384,410,1223,4
944384,3237,1223,4
944384,6542,1223,4
944385,1995,1305,4
944386,831,1101,5
944411,2313,1101,3
944432,2729,1101,6
944436,2353,1152,5
944440,1969,1101,4
944451,866,1152,2
944452,605,1101,1
944472,1670,1101,1
944485,726,1423,1
944488,2231,1101,2
944495,395,1101,5
944496,1039,1101,3
944510,2855,1101,1
944519,500,1101,6
944525,1847,1152,4
944534,2877,1101,3
944550,968,1101,1
944558,2580,1101,1
944558,1136,1101,1
944558,479,1101,1
944566,747,1101,5
944572,21900,1101,2
944572,4277,1101,2
944590,2112,1101,1
944601,8358,1423,4
944601,249,1423,4
944610,655,1101,4
944617,915,1101,6
944622,3813,1263,2
944644,991,1101,2
944644,1980,1101,2
944646,456,1101,6
944651,867,1101,4
944661,821,1162,4
944674,12919,1101,2
944680,5,1101,2
944684,1275,1101,3
944684,723,1101,3
944704,346,1101,4
944705,3981,1152,4
944735,174,1101,3
944765,585,1101,4
944773,871,1101,5
944788,1630,1162,3
944788,2358,1162,3
944797,2077,1152,1
944797,2866,1152,1
944800,2101,1101,3
944800,1463,1101,3
944800,3887,1101,3
944817,2199,1101,2
944820,1037,1101,3
944838,195,1162,6
944841,3819,1101,1
944841,1535,1101,1
944867,506,1152,6
944867,627,1152,6
944876,3365,1101,4
944887,17602,1101,6
944896,1214,1101,5
944896,4838,1101,5
944898,877,1101,5
944902,1427,1101,3
944907,35,1162,4
944915,2203,1101,1
944935,798,1152,5
944954,927,1162,4
944959,1061,1101,6
944969,9040,1101,1
944969,514,1101,1
944969,4452,1101,1
944971,1000,1101,3
944971,945,1101,3
944980,5,1101,1
945011,356,1101,4
945050,965,1101,5
945066,595,1101,6
945070,530,1152,5
945083,1156,1101,4
945083,2368,1101,4
945084,939,1428,5
945092,4032,1101,6
945100,555,1101,6
945101,1255,1101,4
945109,676,1162,5
945126,4786,1152,5
945143,125,1101,5
945145,1387,1268,5
945146,5931,1101,5
945153,1003,1101,1
945153,521,1101,1
945165,666,1101,3
945173,4697,1101,2
945178,2388,1101,1
945178,35,1101,1
945188,585,1152,4
945191,432,1101,2
945199,8711,1101,4
945199,1082,1101,4
945199,2103,1101,4
945199,3722,1101,4
945200,4550,1101,3
945228,395,1101,5
945247,207,1162,6
945255,1126,1101,2
945255,5860,1101,2
945260,681,1101,1
945262,1338,1101,4
945267,544,1101,6
945284,308,1101,1
945334,1934,1101,2
945336,5,1428,4
945346,8000,1101,2
945346,2701,1101,2
945357,10285,1101,5
945357,2589,1101,5
945362,41,1305,5
945362,7861,1305,5
945362,1798,1305,5
